Badge,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
12290,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
28953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15135,0,0,0,0,0,0,25,7,8,5,15,17,14,13,10,2,1,0,19,0,0,0,0,0
28965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28968,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28969,0,0,0,0,0,0,0,0,1,2,2,7,5,6,14,3,6,0,0,0,0,0,0,0
21700,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21701,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21703,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,0,0,0,0,0,0,0,0,0
11580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21705,0,0,0,0,0,3,1,3,6,2,2,4,2,1,2,4,0,0,0,1,0,0,0,0
21706,0,0,0,0,0,0,0,3,7,21,9,3,6,11,11,5,0,0,0,0,0,0,0,0
21708,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21709,0,0,0,0,0,0,0,0,1,4,18,2,0,0,3,6,4,1,0,0,0,0,0,0
28976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26000,0,0,0,0,0,0,8,12,17,3,1,0,5,0,1,2,0,0,0,0,0,0,0,0
26001,0,0,0,0,0,0,6,15,3,11,4,11,1,0,0,1,0,0,0,0,0,0,0,0
26002,0,0,0,0,0,0,10,11,8,11,13,8,3,8,1,0,0,0,0,0,0,0,0,0
21710,0,0,0,0,1,0,2,9,4,6,6,6,2,0,1,0,0,0,0,0,0,0,0,0
26003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0,1,0,0,0,0,0
26004,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0
21712,0,0,0,0,0,0,0,1,6,0,1,0,13,2,0,8,0,0,0,0,0,0,0,0
26005,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,5,0,0,0,0,0,0,0
26007,0,0,0,0,0,0,0,0,1,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0
21716,0,0,0,0,0,0,16,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28980,0,0,0,0,0,0,1,2,0,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0
28983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28988,0,0,0,0,0,0,0,25,8,2,6,1,3,7,4,2,0,0,0,0,0,0,0,0
28989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26012,0,0,0,0,0,0,0,1,3,1,0,5,4,1,1,4,1,0,0,0,0,0,0,0
14430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26013,0,0,0,0,0,2,2,0,0,10,2,0,0,0,7,1,0,0,0,0,0,0,0,0
15160,0,0,0,0,0,0,0,0,12,2,6,2,17,5,17,3,2,0,0,0,0,0,0,0
26014,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,1,0,0,0,0,0
21723,0,0,0,0,2,16,0,35,27,26,29,11,39,46,51,46,53,44,12,7,5,4,5,0
13705,0,0,0,0,0,0,1,0,5,0,18,0,1,2,16,15,0,0,0,0,0,0,0,0
13706,0,0,0,0,0,0,0,0,1,0,0,0,5,2,2,6,1,0,0,0,0,0,0,0
14436,0,0,0,0,0,0,0,23,57,20,15,14,19,46,71,76,5,0,0,0,0,0,0,0
14437,0,0,0,0,0,0,14,2,4,16,6,1,0,0,5,1,0,0,0,0,0,0,0,0
13708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28990,0,0,0,0,0,0,0,6,3,2,1,2,3,3,3,1,0,0,0,0,0,0,0,0
28991,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
28994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
28996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26022,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13711,0,0,0,0,0,0,0,0,0,4,5,0,0,1,0,35,0,0,0,0,0,0,0,0
26024,0,0,0,0,2,0,1,3,1,3,1,2,6,0,4,0,0,0,0,0,0,0,0,0
18006,0,0,0,0,0,0,19,7,10,9,8,9,8,8,3,6,0,0,0,1,1,0,0,0
26026,0,0,0,0,0,0,0,2,21,17,23,5,16,17,15,15,22,14,0,0,0,0,0,0
10880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26027,0,0,0,0,0,0,0,0,7,1,0,1,39,4,3,8,3,1,0,0,0,0,0,0
13718,0,0,0,0,0,0,1,6,0,7,16,3,12,10,20,0,0,0,0,0,0,0,0,0
10887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
25300,0,0,0,0,0,0,0,0,0,0,0,2,14,11,3,4,3,16,7,0,0,0,0,0
18011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26030,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,1,0,0,0,0
25302,0,0,0,0,0,0,0,0,0,1,1,0,4,1,0,1,1,3,2,3,0,0,0,0
26031,0,0,0,0,0,0,0,4,0,0,1,1,5,5,11,0,0,1,0,0,0,0,0,0
18013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26032,0,0,0,0,0,12,19,16,15,16,18,7,4,23,4,6,0,0,0,0,0,0,0,0
25304,0,0,1,1,0,1,2,4,7,9,111,1,0,2,3,5,6,1,0,0,0,0,0,3
26033,0,0,0,0,0,0,4,1,0,0,7,0,1,1,7,0,0,0,0,0,0,0,0,0
26034,0,0,0,0,0,0,0,0,10,5,9,2,0,6,0,8,2,0,0,0,0,0,0,0
21742,0,0,0,0,1,1,0,3,2,0,2,6,2,3,0,0,0,0,0,0,0,0,0,0
15184,0,0,0,0,4,5,10,11,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
21745,0,0,0,0,0,0,0,8,10,11,17,11,6,11,12,25,37,16,0,0,0,0,0,0
25309,0,0,0,0,0,0,10,17,3,2,24,12,2,6,6,1,2,1,2,7,5,0,0,0
26038,0,0,0,0,0,0,0,0,0,0,2,3,0,13,4,3,0,0,1,0,0,9,0,0
13727,0,0,0,0,0,0,0,0,0,7,0,0,2,1,7,1,0,0,0,0,0,0,0,0
26039,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
21747,0,0,0,0,0,9,9,28,36,17,19,11,16,11,11,19,1,0,0,0,0,0,0,0
21748,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
10895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18021,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25311,0,0,0,0,0,0,4,10,9,16,13,3,4,6,9,8,0,0,0,0,0,0,0,0
26040,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
25312,0,0,0,0,0,0,0,13,8,15,0,7,0,34,2,5,2,11,0,0,0,0,0,0
26041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25313,0,0,0,0,2,10,4,9,7,4,31,29,11,2,0,0,0,0,0,0,0,0,0,0
26042,0,0,1,2,4,1,0,0,1,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0
18024,0,0,0,0,0,0,4,5,2,4,1,9,3,1,5,4,8,3,0,0,0,0,0,0
26043,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18025,0,0,0,0,0,0,3,4,1,4,1,11,6,4,5,1,0,0,0,0,0,0,0,0
21751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
25315,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
26044,0,0,0,0,0,0,3,6,3,1,17,13,1,3,5,3,0,0,0,0,0,0,0,0
13733,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18026,0,0,0,0,0,0,0,4,9,13,1,5,2,4,1,10,2,0,0,1,0,0,0,0
25316,0,0,0,0,0,0,0,10,13,1,0,9,13,12,2,0,0,0,0,0,0,0,0,0
26045,0,0,0,0,0,0,5,8,11,9,13,20,13,11,4,6,0,0,0,0,0,0,0,0
18027,0,0,0,0,0,0,2,0,3,0,1,4,4,3,3,0,0,0,0,0,0,0,0,0
25317,0,0,0,0,0,1,5,0,9,22,6,8,3,0,0,0,0,0,0,0,0,0,0,0
21754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26047,0,0,0,0,0,0,1,0,0,0,3,0,1,2,10,4,3,0,0,0,4,0,0,0
18029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
26048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21756,0,0,0,3,4,9,6,9,9,19,5,13,5,0,0,0,0,0,0,0,0,0,0,0
26049,0,0,0,0,0,0,4,5,117,26,24,21,47,51,80,15,4,0,0,1,1,0,0,0
15196,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
21758,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17300,0,0,0,0,0,2,3,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
17302,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18031,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25322,0,0,0,0,0,0,0,6,13,39,5,2,0,85,39,41,0,0,0,0,0,0,0,0
17304,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25323,0,0,0,0,0,0,4,1,3,1,0,0,1,4,3,0,0,0,0,0,0,0,0,0
26052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17305,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
18034,0,0,0,0,0,0,0,0,5,3,0,5,2,2,14,3,5,1,0,0,0,0,0,0
21760,0,0,0,0,0,0,0,0,0,1,3,1,1,2,2,1,9,0,0,0,0,0,0,0
25324,0,0,0,0,0,5,2,5,8,4,8,8,7,0,2,0,0,0,0,0,0,0,0,0
26053,0,0,0,0,0,0,0,0,5,7,3,2,3,1,3,2,7,0,0,0,0,0,0,0
17306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26054,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14473,0,0,0,0,0,0,0,1,7,2,4,3,0,0,1,2,3,1,0,2,0,0,0,0
26056,0,0,0,0,1,0,5,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
17309,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21764,0,0,0,0,0,0,0,1,7,14,10,4,5,13,4,5,11,8,0,0,0,0,0,0
26057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21769,0,0,0,0,0,0,0,10,12,10,12,5,6,12,10,7,18,0,0,0,0,0,0,0
17311,0,0,0,0,0,0,0,0,1,3,5,7,2,0,7,5,1,0,0,0,0,0,0,0
18041,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0
26061,0,0,0,0,0,0,4,1,0,1,0,5,0,2,2,2,2,0,1,0,1,0,0,0
17314,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26062,0,0,0,0,0,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17315,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
21770,0,0,0,0,2,13,7,8,10,3,6,0,6,1,3,4,0,0,0,0,0,0,0,0
25334,0,0,0,0,0,0,0,15,15,14,10,6,7,30,14,10,19,4,0,4,0,0,0,0
26063,0,0,0,0,0,0,4,7,1,5,2,4,1,3,1,6,0,0,0,0,0,0,0,0
17316,0,0,0,0,0,0,0,3,29,6,5,0,0,0,3,2,4,2,0,0,0,0,0,0
25335,0,0,0,0,1,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
17317,0,0,0,0,1,9,0,0,4,3,2,4,4,5,0,0,0,0,0,0,0,0,0,0
25336,0,0,0,0,0,0,0,99,120,119,82,38,147,94,72,96,10,0,0,0,0,0,0,0
26065,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0
17318,0,0,0,0,0,0,0,0,0,4,0,1,0,0,7,0,0,1,0,0,0,0,0,0
26066,0,0,0,0,0,0,0,0,8,0,0,2,2,0,0,0,0,5,0,0,0,0,0,0
26067,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21775,0,0,0,0,0,0,0,0,24,13,2,3,1,7,34,19,11,0,0,0,0,0,0,0
26068,0,0,0,0,0,0,0,0,0,0,2,20,7,2,11,10,18,6,0,0,0,0,0,0
17320,0,0,0,0,0,0,1,0,5,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0
17321,0,0,0,0,0,1,6,5,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0
26070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17323,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,3,0,0,0,0,0,0
25342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25343,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26074,0,0,0,0,0,0,0,0,5,7,6,2,10,3,11,3,3,0,0,0,0,0,0,0
18058,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25348,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,1,0,0
21786,0,0,0,0,0,1,0,2,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0
26079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21787,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
21788,0,0,0,0,0,0,2,0,1,1,2,2,7,1,2,2,1,0,1,0,0,0,0,0
16600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16601,0,0,0,0,0,3,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17330,0,0,0,0,0,0,0,7,34,73,30,26,6,2,0,0,0,0,0,0,0,0,0,0
18061,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17333,0,0,0,0,0,0,0,0,3,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0
18062,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
25352,0,0,0,0,0,0,1,1,5,7,3,2,6,3,6,0,0,0,0,0,0,0,0,0
26082,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
25354,0,0,0,0,0,0,0,0,2,1,2,7,1,0,0,0,4,0,0,1,2,0,0,0
18065,0,0,0,0,0,4,2,3,1,2,1,1,3,0,1,0,0,0,1,0,0,0,0,0
17337,0,0,0,0,0,0,0,0,8,9,3,7,2,4,0,0,6,3,0,1,0,0,0,0
13773,0,0,0,0,0,0,0,0,0,0,8,1,0,7,1,3,0,0,0,0,0,0,0,0
16608,0,0,0,0,0,7,1,4,0,0,1,4,7,2,0,0,0,0,0,0,0,0,0,0
16609,0,0,0,0,0,0,0,3,7,7,5,15,3,3,14,9,16,14,0,0,0,0,0,0
21793,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18069,0,0,0,0,0,0,1,0,0,6,1,0,5,13,2,9,0,0,0,0,0,0,0,0
21795,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26088,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,4,1,2,0,0,0,0,1,0
21798,0,0,0,0,0,0,0,6,16,8,7,0,23,7,13,9,0,0,0,0,0,0,0,0
21799,0,0,0,0,0,1,9,1,1,1,0,5,5,13,7,22,0,4,7,0,1,0,0,0
17341,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25360,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
25361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26090,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0
16614,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
25362,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
26091,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0
25363,0,0,0,0,0,0,0,5,23,17,13,8,9,17,27,17,0,0,0,0,0,0,0,0
17345,0,0,0,0,0,0,0,0,4,0,0,2,2,0,0,0,4,0,0,2,0,0,0,0
18074,0,0,0,0,0,0,0,1,50,42,1,0,3,12,0,2,0,0,0,0,0,0,0,0
25364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17346,0,0,0,0,0,0,0,0,15,16,87,45,35,15,9,30,5,1,0,0,0,0,0,0
26094,0,0,0,0,0,0,3,3,6,16,5,24,12,13,16,2,0,0,0,0,0,0,0,0
25366,0,0,0,0,2,2,1,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
26095,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13784,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,5,2,0,0,1,0,0,0,0
16619,0,0,0,0,0,0,0,2,0,3,1,0,0,0,5,5,0,0,0,0,0,0,0,0
17348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25367,0,0,0,0,0,0,1,1,0,0,4,2,2,2,0,0,5,0,2,1,4,2,2,3
25369,0,0,0,0,0,0,0,0,5,22,22,11,8,25,15,26,28,21,0,0,0,0,0,0
26099,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
28205,0,0,0,0,0,0,0,0,3,23,5,6,1,2,8,22,7,6,0,0,0,0,0,0
28206,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
18081,0,0,0,0,0,0,0,0,5,21,9,1,0,0,23,26,27,2,0,0,0,0,0,0
28207,0,0,0,0,0,0,8,7,1,8,2,4,10,3,13,1,1,0,4,0,1,1,0,0
28208,0,0,0,0,0,0,1,13,23,59,22,4,18,38,31,19,1,0,0,0,0,0,0,0
25373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25376,0,0,0,0,0,0,4,1,6,2,5,1,0,1,0,0,0,0,0,0,0,0,0,0
18088,0,0,0,0,0,0,0,0,0,4,6,2,9,9,11,1,8,4,3,4,4,0,2,0
25378,1,0,0,0,0,0,0,2,2,6,3,0,4,3,14,12,0,0,12,3,0,0,0,2
25379,0,0,0,0,0,0,0,49,55,79,33,24,5,7,52,73,20,8,1,1,0,0,0,0
28210,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
28211,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,2,2,0,0,0,0,0,0,0
28212,0,0,0,0,0,0,0,5,1,8,11,2,6,3,3,1,0,0,0,0,0,0,0,0
28214,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28215,0,0,0,0,0,0,0,0,2,2,5,1,0,0,2,2,2,0,0,0,0,0,0,0
28216,0,0,0,0,0,0,1,5,10,9,5,0,4,3,4,1,0,0,0,0,0,0,0,0
25381,0,0,0,0,0,0,0,2,15,3,8,0,2,6,1,0,5,0,0,0,0,0,0,0
25382,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
28218,0,0,0,0,0,0,0,0,1,9,1,0,7,4,61,70,19,6,0,0,0,0,0,0
17364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28219,0,0,0,0,0,0,1,7,3,8,2,0,5,1,12,4,0,0,0,0,0,0,0,0
25384,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18096,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,1,0,0,0,0,0,0,0,0
17368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18097,0,0,0,0,0,0,0,0,1,13,2,0,19,9,10,1,0,0,0,0,0,0,0,0
25387,0,0,0,0,0,0,4,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
17369,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0
25388,0,0,0,0,1,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28221,0,0,0,1,2,1,2,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
28222,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
28223,0,0,0,0,0,0,4,3,0,0,9,5,4,1,0,0,0,0,0,0,0,0,0,0
28224,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28225,0,0,0,0,0,0,0,2,6,5,14,10,10,10,9,4,11,5,0,0,0,0,0,0
28226,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25391,0,0,0,0,0,0,0,0,0,0,5,3,2,2,3,1,0,0,0,0,0,0,0,0
28228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17374,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0
25393,0,0,0,0,0,0,0,2,4,3,27,3,0,0,3,5,0,0,0,0,0,0,0,0
28229,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
15917,0,0,0,0,0,0,0,0,0,2,8,5,11,20,4,7,4,25,15,0,0,1,0,0
17375,0,0,0,0,0,0,0,0,0,1,4,0,1,0,4,0,3,4,3,0,0,0,0,0
25395,0,0,0,0,0,0,3,7,6,8,14,9,10,6,0,0,0,0,0,0,0,0,0,0
16648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17377,0,0,0,0,0,1,0,0,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0
17378,0,0,0,0,0,0,3,4,3,8,16,6,39,7,7,9,0,0,0,0,0,2,0,0
10114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27500,0,0,0,0,0,0,8,9,22,37,29,0,21,24,21,10,2,8,1,0,0,0,0,0
28230,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,3,0,0,0,0,0,0,0,0
28231,0,0,0,0,0,0,0,0,0,0,1,2,1,7,3,10,5,0,1,2,2,0,0,0
28232,0,0,0,0,0,0,0,19,5,8,8,0,3,13,13,6,0,0,0,0,0,0,0,0
28235,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,2,0,3,0,0,0,0,0,0
17381,0,0,0,0,0,0,0,0,0,3,2,10,4,8,0,0,1,0,0,0,0,0,0,0
27507,0,0,0,0,0,0,0,2,5,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0
28237,0,0,0,0,0,0,0,2,8,4,3,1,0,0,1,4,0,0,0,0,0,0,0,0
28238,0,0,0,0,0,0,0,5,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
16655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17384,0,0,0,0,0,0,1,0,1,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0
10123,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,4,3,2,0,0,0,0,0,0
10129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28240,0,0,0,0,0,0,0,19,16,6,11,19,1,4,2,4,1,0,0,0,0,1,0,0
28241,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
27513,0,0,0,0,0,0,11,12,24,17,26,8,19,41,5,3,4,0,12,0,0,0,0,0
28243,0,0,0,0,0,0,6,32,11,3,4,4,3,8,0,0,5,18,0,0,0,0,0,0
27514,0,0,1,1,4,5,3,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27516,0,0,0,0,0,0,0,1,5,16,7,1,11,2,7,4,1,0,0,0,0,0,0,0
28246,0,0,0,0,0,0,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
17392,0,0,0,0,0,0,0,0,0,0,13,24,0,2,0,4,1,0,3,0,0,0,0,0
16664,0,0,0,0,0,0,0,0,11,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0
