Badge,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
27342,0,0,0,8,33,16,29,29,19,43,36,6,0,0,0,0,0,0,0,1,0,0,0,0
26614,0,0,0,0,17,24,32,67,15,23,75,115,15,0,0,0,0,0,0,0,0,0,0,0
27343,0,0,0,0,1,0,6,62,41,82,106,70,59,66,72,84,31,9,5,0,3,1,1,0
28072,0,0,9,39,59,48,60,27,49,57,26,13,29,36,37,17,15,18,10,2,0,5,0,0
16490,0,0,0,0,0,1,0,15,65,30,42,0,10,55,34,44,6,1,0,0,0,0,0,0
19325,0,0,0,0,22,0,102,350,316,384,590,73,504,301,311,325,75,9,7,0,3,1,0,4
15762,0,0,0,0,0,0,0,140,437,482,504,271,221,424,536,462,323,17,0,0,0,0,0,0
26616,0,0,0,0,0,0,0,0,19,76,90,22,23,72,49,92,73,20,13,0,1,2,4,0
27345,0,0,0,0,97,322,491,447,385,679,713,401,280,179,330,418,368,119,109,11,1,2,93,2
28075,0,0,0,0,11,110,297,305,235,177,251,201,221,182,54,13,14,12,0,0,0,0,0,0
28077,0,0,0,0,0,0,0,0,0,5,34,70,61,61,29,69,71,28,61,36,9,1,10,0
15765,14,3,2,0,0,27,50,228,206,284,266,254,258,335,231,295,84,13,13,22,95,105,149,146
19329,0,0,0,2,0,1,0,26,136,120,163,244,164,104,124,120,98,6,17,10,10,16,22,0
27348,0,0,0,0,0,0,0,0,2,1,2,0,5,0,1,0,0,0,0,0,0,0,0,0
28078,0,0,0,0,0,0,15,150,73,82,112,32,37,56,43,54,49,0,5,12,0,0,1,0
16497,0,0,0,0,0,0,27,44,20,20,43,10,3,6,14,4,0,0,0,0,0,0,0,0
19330,0,0,0,2,0,0,1,16,470,91,35,90,34,63,40,104,39,20,8,0,0,0,0,0
26620,0,0,0,0,0,0,0,0,8,25,20,19,14,15,17,15,9,0,0,0,0,0,0,0
26621,0,0,0,0,0,0,9,51,70,4,6,1,7,5,1,1,0,0,0,0,0,0,0,0
27350,0,0,0,0,0,2,622,517,262,221,192,171,223,232,237,207,22,0,0,6,0,1,1,0
28080,13,12,8,1,0,1,59,55,88,148,105,43,176,164,166,52,0,1,0,1,3,0,0,4
19332,0,0,0,0,0,0,0,21,48,50,50,26,26,49,29,60,24,0,0,0,0,0,0,0
26622,0,0,0,1,12,47,43,47,26,45,18,23,47,23,7,1,0,0,0,0,0,0,0,0
27351,0,0,0,0,0,0,11,42,88,79,71,20,60,51,35,22,3,0,0,0,0,0,0,0
28081,0,0,0,0,0,0,0,4,23,67,87,99,27,69,143,128,161,98,4,1,1,3,1,0
18604,0,0,0,1,27,47,53,117,61,32,57,53,64,75,12,3,0,0,0,2,0,0,0,0
19333,2,0,0,0,0,0,12,47,354,470,732,676,753,763,514,547,591,226,17,2,1,16,33,2
26624,2,0,0,0,8,17,29,35,229,281,275,296,111,155,382,403,215,111,14,9,55,39,76,14
28082,0,0,0,0,3,5,9,13,0,1,7,2,7,1,0,0,0,0,0,0,0,0,0,0
26625,0,0,0,0,0,0,0,82,14,61,80,44,14,110,27,66,65,0,0,0,0,0,0,0
27354,0,0,0,0,0,0,90,279,659,432,222,394,99,225,1388,286,5,0,2,0,0,0,0,0
28084,0,0,0,0,0,0,0,3,10,22,45,22,14,17,42,63,25,19,9,3,4,3,0,0
27355,0,0,0,0,0,0,3,17,26,15,21,4,13,20,25,24,16,3,0,0,0,0,0,0
26627,0,0,0,0,0,0,0,0,30,41,17,16,11,45,54,29,30,12,0,0,0,0,0,0
27356,0,0,0,0,0,0,0,0,0,257,132,70,47,188,461,96,127,240,19,0,0,0,11,0
18609,0,0,0,0,0,0,0,2,80,238,309,280,127,236,474,356,351,2,0,0,0,0,0,0
19338,0,0,0,0,3,0,2,21,71,341,284,200,168,227,196,121,276,145,84,24,6,0,3,1
27357,0,0,0,0,0,0,0,9,3,12,0,10,8,5,2,2,0,0,0,3,0,0,0,0
27358,0,0,0,0,0,14,60,58,117,170,123,77,59,171,94,18,1,1,0,0,0,0,0,0
28087,0,0,0,0,0,0,8,91,216,202,192,91,94,153,211,201,116,13,2,1,10,1,0,0
28089,0,0,0,0,0,0,0,39,190,155,164,250,149,385,273,341,194,175,14,0,2,1,0,3
25902,0,0,0,0,0,0,7,27,8,24,31,14,4,12,42,5,2,0,0,0,0,0,0,0
26631,68,18,11,9,4,34,58,190,468,751,1101,514,657,883,1237,879,830,775,363,177,129,183,160,94
27360,0,0,0,0,0,0,0,19,108,41,18,30,17,37,23,27,14,13,0,0,1,3,0,0
26632,0,0,0,0,0,0,0,0,8,48,55,35,72,73,97,89,129,140,46,19,2,0,2,0
27361,1,0,0,0,0,0,7,138,48,96,73,111,35,57,49,66,125,113,65,22,2,3,3,0
25904,0,0,0,0,0,0,0,0,101,243,195,156,85,123,233,157,182,22,0,0,0,0,0,0
27362,0,0,0,0,0,0,0,1,31,10,193,5,56,9,2,19,40,45,0,0,0,5,0,0
28091,6,0,0,0,0,1,17,123,111,239,158,198,207,172,203,163,168,190,72,24,0,17,16,1
28093,0,0,0,4,22,9,9,4,26,6,4,14,1,0,0,2,0,0,0,0,0,0,0,0
27364,4,3,13,2,8,17,297,378,183,250,131,183,130,131,146,149,46,13,2,13,19,4,0,0
25907,5,4,0,0,0,0,11,42,80,164,208,179,137,174,184,204,210,176,103,21,7,7,17,7
26636,0,0,0,0,2,9,17,11,39,42,2,4,0,0,1,0,0,1,0,0,0,0,0,0
28094,0,0,0,0,0,1,111,321,291,276,257,142,82,187,129,159,214,5,0,0,2,0,0,0
19347,0,0,0,0,0,0,0,14,28,27,33,13,10,15,15,10,3,0,0,0,0,0,0,0
28096,0,0,0,0,0,0,0,1,1,3,2,27,25,18,53,187,83,21,43,16,78,0,1,0
19348,0,0,0,0,1,7,43,13,104,95,24,22,31,77,22,20,0,0,0,4,0,0,0,0
25909,0,0,0,0,0,0,4,0,1,10,3,4,14,9,12,37,17,12,0,0,8,2,4,0
26638,0,0,0,0,0,0,0,7,403,432,558,443,146,499,597,609,432,96,5,0,0,0,0,0
26639,0,0,0,0,0,4,158,209,253,275,239,112,137,413,344,415,14,4,2,0,0,0,0,0
27368,0,0,0,0,7,18,23,19,37,18,38,46,45,17,2,4,0,0,3,2,0,2,2,0
28098,0,0,0,0,0,0,0,187,223,236,291,173,106,191,263,246,403,314,28,1,15,13,23,0
27369,0,0,0,0,8,2,19,4,29,16,2,6,5,90,10,52,3,0,0,0,0,0,0,0
28099,0,0,0,0,0,0,0,8,86,105,190,91,62,60,73,125,94,18,2,0,1,0,0,0
20100,0,0,0,0,0,0,0,1,13,4,4,2,5,2,4,1,6,0,0,0,0,0,0,0
25911,0,0,0,0,0,0,83,835,714,1011,915,1094,935,2358,1122,2003,345,278,38,44,2,0,0,0
26640,0,0,1,0,0,6,35,32,27,12,25,10,26,10,11,4,13,7,1,0,4,0,0,0
25912,0,0,0,0,0,0,81,20,52,102,96,39,37,70,89,105,77,3,0,0,0,0,0,0
26642,0,0,0,1,4,22,40,38,37,47,71,92,60,61,70,24,14,14,5,8,6,6,5,0
27371,2,0,0,0,0,0,0,1,3,14,39,39,30,40,26,18,68,33,9,1,1,0,0,0
27372,0,0,0,0,9,35,32,151,237,229,206,95,83,89,294,142,102,36,11,0,0,0,0,0
19354,0,0,0,0,0,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
26644,0,0,0,0,0,0,36,432,499,665,1210,1637,1208,1675,1413,1663,375,85,40,29,1,0,0,0
18626,0,0,0,0,0,0,4,12,67,45,51,2,1,1,3,13,0,0,0,0,0,0,0,0
26645,0,0,0,0,18,17,55,129,166,103,227,213,343,352,274,69,8,0,0,1,0,0,0,0
27374,0,0,0,0,2,0,41,113,170,179,141,48,135,161,159,116,7,0,2,2,4,1,0,0
25917,0,0,0,0,0,3,5,2,13,32,20,17,11,13,13,10,7,2,0,0,0,0,0,0
26646,0,0,0,0,0,0,4,5,18,0,7,7,3,3,0,2,0,0,0,0,0,0,0,0
27375,0,0,0,0,0,0,0,0,20,191,852,744,361,627,748,900,553,679,408,117,5,0,0,0
18628,0,0,0,3,1,1,58,94,92,60,85,48,38,50,68,94,36,365,0,0,0,0,0,0
19357,0,0,0,1,0,2,9,81,68,60,83,90,70,45,42,22,17,4,2,1,2,0,1,0
25918,0,0,0,0,0,0,1,40,40,44,67,49,36,74,49,55,14,0,0,1,0,0,0,0
26647,0,0,0,0,0,1,13,107,116,77,90,81,29,73,84,58,56,22,0,5,1,5,0,0
18629,0,0,0,0,0,0,57,251,234,215,191,111,243,311,304,230,155,27,4,2,0,0,0,0
26648,0,0,0,0,0,0,0,0,0,34,39,33,8,54,50,47,69,47,33,11,0,2,4,0
27377,0,0,0,1,7,33,184,107,98,86,35,43,49,78,47,82,35,12,6,2,0,1,0,0
27379,0,0,0,0,0,0,4,1692,2956,3469,2918,2532,2192,1309,894,3226,314,61,3,0,0,23,4,0
20115,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,0,3,1,2,0,0,0,0
19360,0,0,0,0,0,0,0,8,14,65,39,13,15,18,23,26,50,1,2,2,0,0,0,0
17903,0,0,0,0,0,1,18,164,234,182,152,86,74,167,249,233,119,0,0,0,1,0,0,0
18633,0,0,0,0,7,25,15,34,51,20,28,47,23,33,6,7,13,4,8,4,1,2,1,2
19362,0,0,0,0,6,17,32,4,6,2,25,18,11,10,2,0,0,0,0,0,0,0,0,0
26652,0,0,0,0,0,0,0,2,3,4,0,0,0,6,4,0,0,0,0,0,0,0,0,0
26653,0,0,0,0,0,1,0,0,0,10,12,13,4,6,22,15,23,5,66,1,0,1,2,0
27382,0,0,0,0,42,793,248,240,246,216,184,140,119,152,153,97,7,0,0,0,0,0,0,0
19364,0,0,0,0,0,0,0,15,22,35,53,49,5,34,33,17,10,1,1,0,0,0,0,0
27383,0,0,0,0,0,0,0,9,23,28,31,48,51,82,121,296,301,166,7,3,4,0,0,0
26655,0,0,0,15,69,15,39,40,41,30,91,47,24,7,0,0,0,0,0,1,0,0,0,0
27384,0,0,0,0,0,0,0,0,13,18,14,2,0,4,8,4,6,2,0,0,0,0,0,0
25927,0,0,0,0,0,0,8,41,76,27,28,10,23,37,50,33,27,4,1,0,1,0,0,0
19367,0,0,0,0,0,12,21,19,13,13,22,13,43,37,17,2,0,0,4,7,0,0,0,0
27386,3,0,0,0,0,0,2,4,14,16,7,3,5,22,5,2,7,0,0,0,0,0,0,0
27388,0,0,0,0,57,95,98,157,114,49,92,144,33,16,7,6,1,6,0,0,0,0,0,0
27389,8,11,0,0,1,17,28,71,143,5497,7718,238,252,242,244,193,13010,184,99,54,53,130,106,62
20120,0,0,7,0,2,0,5,8,24,33,12,21,13,15,7,8,14,0,1,1,0,6,15,5
20122,0,0,0,0,0,0,0,26,37,20,44,5,99,32,22,11,6,0,0,0,9,5,3,0
12107,0,0,0,0,0,0,0,2,18,15,18,42,3,1,17,6,6,0,1,1,5,0,0,1
20129,12,0,4,1,7,30,54,150,389,404,334,369,399,298,411,407,388,277,95,57,72,32,48,27
25930,2,0,0,0,0,0,0,0,4,8,0,0,4,3,0,10,2,0,0,0,0,0,2,0
26660,0,0,0,0,3,5,7,3,15,33,10,2,14,17,1,0,1,0,0,0,0,0,0,0
18642,0,0,0,11,63,207,354,360,225,200,325,361,413,107,12,0,0,0,0,0,0,0,0,0
25932,0,0,0,0,1,1,0,6,27,60,91,67,31,130,82,89,45,17,0,0,0,0,0,0
26661,0,0,0,0,0,0,0,6,49,9,53,9,4,6,4,39,0,0,0,0,0,0,0,0
27390,0,0,0,0,0,0,0,0,16,23,47,16,32,107,33,10,44,46,31,12,8,1,0,0
18643,0,0,0,0,0,0,0,1,0,14,4,4,0,13,6,2,0,1,0,0,0,0,0,0
19373,6,0,2,3,36,28,25,24,24,17,34,24,33,25,3,0,1,2,2,3,0,0,1,4
25934,0,0,0,9,63,107,116,160,91,39,57,72,41,13,0,0,0,0,0,0,0,0,0,0
27392,0,0,0,0,0,0,6,66,86,69,80,16,41,99,85,66,26,4,5,0,0,0,0,0
26664,0,0,0,0,0,0,27,248,186,222,308,235,91,176,205,160,7,0,0,3,35,22,14,1
27393,0,0,0,4,2,3,0,0,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0
19375,0,0,0,0,0,89,85,102,89,65,75,45,27,54,51,43,18,12,2,0,0,0,0,0
25936,0,0,0,0,0,0,27,382,645,847,677,290,414,532,578,655,341,15,4,0,1,0,0,0
27394,0,0,0,0,0,0,2,66,89,57,42,39,34,100,42,73,33,21,22,1,3,13,6,0
18647,1,0,0,0,0,0,0,9,66,134,140,46,10,103,55,78,50,14,25,2,0,0,3,0
25937,0,0,0,0,0,3,38,98,84,60,262,25,22,58,29,10,0,0,5,4,0,0,0,0
26666,8,0,0,0,2,0,3,10,217,225,368,274,252,190,381,256,173,650,150,25,34,81,107,18
26667,0,0,0,0,2,0,1,7,3,2,7,10,0,0,0,0,0,0,0,0,0,0,0,0
27396,0,0,0,0,0,27,552,665,531,600,355,223,589,492,64,11,8,0,0,0,0,0,1,0
26668,2,1,0,0,0,0,18,80,66,51,77,91,39,53,72,81,141,94,78,44,33,5,22,14
27397,0,0,0,0,0,2,0,7,51,120,207,180,73,185,190,125,167,49,7,5,6,1,2,1
26669,0,0,0,0,78,68,26,46,61,37,183,88,69,28,41,136,113,0,8,0,0,0,0,0
27398,0,0,0,0,0,37,164,230,164,312,337,184,164,241,234,140,9,3,4,3,1,1,0,0
27399,0,0,0,0,0,0,0,1,9,83,38,20,1,2,30,32,71,34,0,2,9,19,18,1
12110,0,0,0,0,0,0,32,87,72,75,25,2,36,56,74,51,14,0,0,1,0,0,0,0
20132,0,0,0,3,5,12,0,3,4,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0
18650,1,0,0,0,1,62,49,123,188,118,96,107,80,142,164,188,90,13,0,8,0,0,0,2
25941,0,0,0,0,0,0,0,1,5,31,24,11,2,8,7,9,20,13,0,0,0,0,0,0
26670,0,0,0,0,0,0,0,0,193,205,710,64,14,74,515,66,575,25,0,0,0,0,0,0
19381,0,0,0,0,0,0,0,2,26,219,136,122,76,115,108,109,62,4,0,0,1,0,0,0
26671,0,0,0,0,0,0,0,0,0,6,13,36,12,12,11,44,30,33,9,8,2,0,0,0
25944,0,0,0,0,0,0,10,34,31,34,29,4,16,41,50,36,0,0,0,0,0,0,0,0
26673,1,0,0,0,0,0,2,7,54,67,44,37,53,54,51,52,88,2,20,5,10,13,0,0
18655,0,0,0,0,0,0,14,44,394,503,396,352,199,601,294,384,190,10,0,0,0,0,0,0
26674,0,0,0,0,0,0,0,25,151,175,81,91,80,49,59,83,18,12,9,2,3,0,0,0
17927,0,0,0,0,0,0,0,8,10,21,27,19,4,45,24,73,10,18,0,0,0,0,0,0
25946,0,0,0,10,112,267,231,297,298,296,251,165,188,59,48,25,14,12,2,0,0,0,0,0
26679,0,0,0,0,0,0,2,55,116,67,68,64,24,77,67,58,65,23,3,1,2,2,2,0
20142,0,0,0,0,0,12,74,178,148,141,153,108,161,124,119,167,81,3,4,0,0,0,0,0
17932,0,0,0,0,0,0,2,0,4,9,9,1,0,7,0,3,4,4,0,0,0,0,0,1
19390,0,0,0,0,4,7,3,0,9,12,20,55,18,63,22,29,81,45,0,1,0,0,0,1
26680,0,0,0,1,0,0,0,0,1,0,3,0,5,7,5,2,0,0,0,0,0,0,0,0
26681,0,0,0,0,0,0,0,2,59,67,31,40,7,41,29,42,46,70,61,0,1,0,0,0
26682,0,0,0,0,0,0,87,210,231,238,188,113,149,353,145,46,0,0,0,0,0,0,0,0
19393,0,0,0,0,0,0,0,1,172,255,327,182,172,202,284,335,205,63,2,0,0,0,0,0
25954,3,1,0,0,0,0,0,0,25,20,11,22,17,6,4,7,6,16,0,0,0,3,0,0
25955,3,4,0,0,0,0,0,16,155,238,421,158,128,224,250,250,259,279,210,140,89,25,40,68
25956,0,0,0,0,0,0,22,229,121,72,76,91,54,108,69,101,53,8,0,5,1,0,5,13
25957,1,0,0,0,0,0,0,0,35,22,47,25,25,40,48,53,68,56,13,1,1,1,0,0
26686,0,0,0,0,0,4,6,10,16,28,29,4,25,5,22,1,1,1,0,0,0,0,0,0
17939,0,0,0,0,0,0,53,116,160,132,159,113,62,92,101,65,25,12,2,4,1,5,0,0
25958,0,0,0,0,0,0,0,3,41,159,33,21,7,161,69,35,23,11,17,1,0,0,0,0
26687,0,0,1,0,14,21,8,24,59,44,88,18,32,69,25,6,4,0,0,0,0,0,0,0
26689,0,0,0,0,0,0,152,242,360,373,321,331,216,165,30,4,0,0,1,0,0,0,0,0
20151,3,0,0,0,0,0,0,0,0,18,41,114,88,82,76,82,80,59,81,32,71,10,10,7
12136,0,0,0,0,0,0,0,2,6,10,40,23,10,12,13,5,8,8,0,0,0,0,0,0
12137,0,0,0,0,0,0,0,0,18,68,63,47,43,80,56,33,11,27,0,0,0,0,0,0
20157,0,0,0,0,0,0,350,768,795,865,682,378,662,1011,810,580,12,0,0,0,0,0,0,0
12139,0,0,0,0,0,0,19,110,367,187,194,56,153,266,286,275,48,0,0,0,0,0,0,0
25960,0,0,0,0,4,33,11,17,61,19,66,171,208,46,15,16,11,16,0,0,0,0,0,0
25961,0,0,0,0,85,578,532,515,595,414,489,662,623,571,435,179,62,10,0,0,0,0,0,0
26690,0,0,0,1,0,20,680,1280,1381,1487,1364,160,964,1549,1513,760,18,3,0,0,0,0,0,0
26691,0,0,0,0,1,7,18,25,5,6,16,10,38,57,4,0,0,0,9,10,0,0,0,0
17945,0,0,0,1,2,20,83,37,57,68,48,28,58,37,37,30,2,0,0,0,0,0,0,0
17946,1,0,6,6,4,2,28,127,35,75,87,115,70,66,76,73,47,66,29,13,5,5,11,0
25965,6,0,0,0,0,0,2,1,26,52,167,104,106,102,108,73,45,10,4,4,11,23,115,55
18676,0,0,0,0,0,0,2,0,3,4,3,1,0,2,1,0,0,0,0,0,0,0,0,0
25966,0,0,0,0,0,0,0,41,60,58,25,10,39,179,32,1,1,3,4,2,0,0,0,0
26695,0,0,0,0,0,0,0,0,69,111,280,216,77,115,218,185,58,0,0,0,0,0,0,0
25967,0,0,0,0,0,0,13,16,32,18,19,12,13,141,45,9,6,0,0,0,0,0,0,0
26696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25968,0,0,0,0,0,0,3,112,178,166,109,31,57,134,140,153,21,0,2,13,0,0,10,9
26697,0,0,0,0,0,0,0,14,20,13,25,5,3,7,3,1,6,0,0,0,0,0,0,0
26698,0,0,0,0,0,0,3,167,61,55,52,30,53,40,58,33,58,28,10,0,0,0,0,2
26699,1,0,0,0,0,0,0,0,0,27,43,32,57,61,48,35,16,49,0,1,1,0,2,0
12141,0,0,2,0,0,0,76,282,249,100,248,125,83,171,147,196,161,47,55,0,0,0,0,0
20162,0,0,0,0,0,0,0,5,23,69,58,25,20,32,38,91,22,12,5,0,0,0,0,0
28800,0,0,0,0,1,3,2,2,1,0,2,2,1,0,0,0,1,2,3,0,0,0,0,0
28801,0,0,0,0,0,0,0,0,0,14,13,5,3,14,8,11,11,21,16,12,3,0,0,0
28802,0,0,0,0,0,0,0,4,11,19,23,14,12,28,30,17,18,1,0,0,1,2,0,0
28803,0,0,0,0,0,0,0,1,6,3,5,3,4,17,7,5,15,0,0,0,0,0,0,0
28804,0,0,0,0,0,0,2,1,6,185,19,8,19,23,31,41,12,36,8,5,0,12,0,1
25970,0,0,0,0,0,0,24,108,186,228,199,138,209,247,245,230,126,6,0,2,1,13,2,0
28806,0,0,0,1,2,1,4,17,8,9,25,42,10,11,0,0,0,1,3,0,0,0,0,0
28807,0,0,5,5,0,0,3,70,44,27,58,59,58,27,34,67,17,30,22,5,5,3,5,1
28808,0,0,0,1,8,10,7,1,2,10,3,2,10,0,0,0,0,0,0,0,0,0,0,0
18683,0,0,2,6,26,5,11,11,10,4,9,46,14,38,3,9,4,4,0,0,0,0,0,0
25973,0,0,0,0,31,131,182,340,234,229,248,263,173,97,34,9,10,27,9,1,0,0,0,0
25974,0,0,0,0,9,16,24,14,17,28,8,54,42,3,26,0,0,0,1,0,0,0,0,0
25976,0,0,0,0,0,2,15,30,50,27,17,32,16,28,82,19,0,0,3,7,1,0,0,0
25979,0,0,0,0,6,19,97,126,152,137,137,175,201,209,192,96,56,30,0,4,1,1,0,0
28810,3,0,0,0,0,2,7,52,89,60,34,48,39,84,56,50,68,94,20,13,16,19,17,8
20179,0,0,0,0,0,2,0,2,43,92,111,40,79,117,122,54,25,8,1,5,12,12,1,0
28811,1,0,0,0,0,1,0,6,60,53,73,49,16,52,52,58,48,22,2,0,0,0,0,4
28814,0,0,0,0,0,0,9,58,39,39,50,59,48,62,37,64,19,0,0,0,0,0,0,0
28815,0,0,0,0,0,0,0,0,33,124,14,113,249,229,165,75,146,7,2,4,0,2,10,0
25980,0,0,0,0,0,0,22,158,558,499,566,205,263,520,616,637,621,349,68,18,4,2,1,0
28817,0,0,0,0,0,0,0,0,0,2,13,0,1,8,4,2,0,0,0,0,0,0,0,0
17963,25,1,0,1,0,18,44,239,604,408,541,412,410,431,429,329,373,369,121,63,81,150,193,78
25982,0,1,2,0,0,7,9,15,29,53,82,49,111,53,24,4,1,0,0,3,7,1,1,1
28819,0,0,0,0,0,0,0,0,1,1,5,14,0,1,1,2,13,2,0,0,0,0,0,0
25984,0,0,0,0,0,0,0,102,330,242,260,118,88,262,206,206,271,238,60,7,0,4,1,0
25985,0,0,0,0,1,17,22,18,0,7,24,23,14,0,5,6,6,26,7,6,0,0,0,0
25987,0,0,0,0,0,0,0,2,14,30,23,16,43,57,24,22,4,0,0,0,0,0,0,0
25989,0,2,0,0,0,0,0,0,0,15,7,27,26,25,27,29,28,21,19,19,11,11,3,4
10705,0,0,0,0,0,0,69,417,490,579,650,178,223,190,258,137,33,0,0,4,6,2,0,0
20182,3,0,0,0,0,3,1,21,50,240,377,453,247,588,589,668,751,673,415,203,134,42,43,6
20183,0,0,0,0,0,0,41,169,214,202,209,137,169,283,307,254,112,3,3,0,0,0,0,0
20184,1,0,0,0,0,5,10,11,15,20,23,8,12,28,6,7,6,1,2,2,0,0,3,2
20186,12,0,0,0,0,7,16,42,44,494,238,163,100,97,127,107,86,166,121,35,13,16,25,54
20187,0,0,0,0,19,15,50,29,23,47,96,40,69,29,0,0,0,0,0,0,0,0,0,0
28820,0,0,0,0,0,20,9,17,4,2,14,61,50,57,23,5,0,0,0,0,0,0,0,0
20189,1,0,0,0,0,0,0,1,34,34,45,43,58,64,56,47,40,39,1,0,0,1,0,0
28821,0,0,0,3,2,1,1,7,2,13,22,6,0,1,0,1,0,1,0,0,0,0,0,0
28822,0,1,0,0,1,1,3,32,26,44,61,46,86,41,70,60,36,24,31,19,4,11,1,1
28823,0,0,0,0,5,23,113,125,217,318,182,147,168,247,193,244,192,47,11,4,10,0,0,0
28824,0,0,0,0,0,0,4,28,109,350,209,244,136,443,551,565,632,108,0,0,0,0,0,0
28825,0,0,0,0,0,0,0,27,28,17,25,11,16,25,26,51,22,0,0,1,0,0,0,0
25990,84,11,7,0,0,5,1,23,100,187,314,371,241,375,257,288,341,186,143,55,23,59,79,55
28826,0,0,0,0,0,0,0,4,8,26,20,7,1,14,20,8,32,9,0,7,4,0,2,0
17972,267,55,0,0,4,95,593,1502,1488,1480,1282,946,820,1169,1150,1176,1296,992,730,643,739,837,748,526
25991,0,0,0,0,0,20,35,50,68,27,39,64,49,37,13,0,0,0,0,0,0,0,0,0
28827,10,0,0,0,0,0,0,0,5,38,70,58,61,41,123,58,72,53,20,2,0,0,10,1
25992,0,0,1,3,41,1,97,93,39,87,702,73,48,45,67,91,15,1,3,7,7,19,9,2
28828,0,0,0,0,2,5,41,19,18,19,26,22,17,10,26,24,19,7,12,8,6,13,4,0
25993,0,0,0,0,6,52,345,639,1288,1191,1229,814,1022,1171,778,692,275,18,4,15,2,1,0,0
28829,0,0,0,0,0,0,0,1,8,1,5,7,0,3,1,2,1,0,0,0,0,0,0,0
25994,0,0,0,0,0,0,0,2,30,21,32,5,21,37,12,10,3,0,6,0,1,4,1,0
25996,0,0,0,0,0,0,0,13,15,43,118,274,204,115,215,55,14,2,0,2,7,15,4,0
25997,0,0,0,0,0,0,14,160,166,222,107,44,50,153,166,150,0,0,0,0,0,0,0,0
20191,0,0,0,0,0,8,16,182,246,252,391,270,281,219,320,347,105,13,12,6,8,0,0,0
20192,0,0,2,6,7,33,113,70,61,39,53,94,62,38,48,35,5,3,3,7,3,1,0,0
20196,0,0,0,0,3,14,8,22,4,6,4,3,21,6,5,13,4,0,1,0,0,0,0,0
12179,1,1,0,0,0,0,0,1,3,11,27,24,18,20,33,26,15,43,20,17,3,0,1,0
20198,0,0,0,0,0,5,6,12,39,37,55,52,35,54,22,54,47,26,28,2,7,6,5,2
28830,0,0,0,0,0,0,11,18,22,53,62,5,20,7,42,7,22,1,2,0,2,1,0,0
20199,0,0,0,0,0,0,0,31,578,124,183,6,39,271,67,45,31,20,46,5,0,0,0,0
28832,0,0,0,0,1,46,96,23,15,21,49,30,21,56,19,10,5,1,1,4,3,0,0,0
28833,0,0,0,0,0,0,9,88,55,52,48,18,53,67,27,46,51,3,1,0,0,0,0,0
28834,0,0,0,0,0,0,53,139,143,116,115,104,52,97,104,109,17,2,0,1,0,2,0,0
28836,0,0,0,0,0,0,0,5,12,9,15,7,18,7,5,5,0,0,0,0,0,0,0,0
17982,0,0,0,0,2,1,24,61,48,30,52,46,47,63,58,31,31,34,25,25,25,7,0,0
28837,0,0,0,0,0,0,3,42,90,90,228,26,133,167,49,0,0,0,0,0,0,0,0,0
28839,0,0,0,0,0,0,0,1,25,50,28,15,16,25,32,27,3,0,0,0,0,0,0,0
12184,0,0,0,4,0,0,1,42,130,386,150,101,106,130,133,178,74,149,1,1,0,0,0,0
28840,0,0,0,0,0,0,13,65,2,1,6,2,6,3,4,20,14,0,0,0,0,0,0,0
28841,0,0,0,0,0,11,27,23,32,23,65,64,51,28,171,18,7,0,0,0,1,0,0,0
28842,0,0,0,0,0,1,0,67,256,216,186,59,73,108,100,47,30,5,2,18,5,3,0,0
28843,0,0,0,0,0,0,5,6,2,3,7,0,3,2,4,4,2,0,1,0,0,0,0,0
28845,0,0,0,0,0,1,0,16,4,1,1,2,0,2,3,6,10,4,12,6,2,0,2,0
28846,0,0,0,3,7,1,1,0,0,0,4,0,0,0,0,1,2,3,2,0,0,0,0,0
28847,2,0,0,0,0,0,8,296,544,594,623,694,489,451,523,958,776,424,151,52,5,0,0,0
15025,0,0,0,0,0,0,24,0,7,16,42,22,60,92,59,24,5,0,0,1,0,0,0,0
12190,0,0,0,0,0,0,0,0,0,2,8,3,17,21,24,13,26,10,0,0,0,0,0,0
15028,0,0,0,0,0,0,377,675,448,386,394,100,306,375,585,252,70,21,18,15,8,9,2,3
28853,0,0,0,0,0,0,0,1,37,76,66,41,46,40,52,97,41,1,0,0,0,0,0,0
28854,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
28855,2,0,0,0,2,7,38,100,137,99,137,111,103,89,62,50,1,0,7,0,0,9,1,0
28856,0,0,0,0,0,2,5,5,34,0,7,4,6,0,0,0,0,2,0,0,0,0,0,0
28857,0,0,3,0,0,0,2,0,2,20,3,9,11,8,25,17,40,17,2,2,2,0,2,6
28858,0,0,0,0,0,0,0,0,21,50,43,44,32,75,57,106,48,28,2,0,0,0,0,0
28859,0,0,1,0,0,0,0,1,7,3,3,9,0,10,19,22,3,0,0,0,0,0,0,0
28860,0,0,0,12,17,7,0,2,5,0,1,1,0,11,0,0,0,0,0,0,0,0,0,0
